"participant","group","question","foodCat","response","latency","accuracy","Kcal_total"
267,"DE","health","loCal",6,1936,NA,32
267,"DE","health","loCal",6,736,NA,64.5
267,"DE","health","loCal",6,773,NA,94
267,"DE","health","loCal",6,2007,NA,9.3
267,"DE","health","loCal",6,677,NA,24.6
267,"DE","health","loCal",6,1310,NA,85
267,"DE","health","loCal",6,1027,NA,74.4
267,"DE","health","loCal",6,991,NA,288
267,"DE","health","loCal",6,530,NA,33
267,"DE","health","loCal",6,1559,NA,37.8
267,"DE","health","loCal",5,1407,NA,128
267,"DE","health","loCal",2,1919,NA,542.5
267,"DE","health","hiCal",3,1122,NA,428
267,"DE","health","hiCal",2,1835,NA,198.9
267,"DE","health","hiCal",3,2037,NA,300.256
267,"DE","health","loCal",6,602,NA,104
267,"DE","health","hiCal",4,4777,NA,320.58
267,"DE","health","loCal",6,769,NA,165
267,"DE","health","hiCal",3,1098,NA,11830
267,"DE","health","loCal",6,724,NA,28.4
267,"DE","health","loCal",6,1249,NA,36
267,"DE","health","loCal",6,699,NA,12
267,"DE","health","loCal",6,1726,NA,109.2
267,"DE","health","loCal",6,622,NA,34
267,"DE","health","loCal",6,1727,NA,13.6
267,"DE","health","hiCal",2,3577,NA,1192.626
267,"DE","health","hiCal",1,1234,NA,400
268,"TE","calories","hiCal",NA,3066,133.5,466.5
268,"TE","calories","hiCal",NA,3038,352.5,347.5
268,"TE","calories","hiCal",NA,3976,-2324,3024
268,"TE","calories","hiCal",NA,4265,-249,649
268,"TE","calories","hiCal",NA,3925,-109.975,909.975
268,"TE","calories","hiCal",NA,3308,456.25,243.75
268,"TE","calories","hiCal",NA,2737,254,346
268,"TE","calories","loCal",NA,3005,306,94
268,"TE","calories","loCal",NA,3178,190.7,9.3
268,"TE","calories","loCal",NA,3539,65,85
268,"TE","calories","loCal",NA,3615,205.6,74.4
268,"TE","calories","loCal",NA,3045,17,33
268,"TE","calories","loCal",NA,4212,162.2,37.8
268,"TE","calories","loCal",NA,2687,-28,128
268,"TE","calories","loCal",NA,3825,-242.5,542.5
268,"TE","calories","hiCal",NA,4075,49.744,300.256
268,"TE","calories","loCal",NA,4387,-4,104
268,"TE","calories","loCal",NA,4270,241,34
268,"TE","calories","hiCal",NA,4311,-192.626,1192.626
268,"TE","calories","hiCal",NA,3069,350,400
268,"TE","health","hiCal",2,1759,NA,466.5
268,"TE","health","hiCal",3,2574,NA,347.5
268,"TE","health","hiCal",2,1702,NA,3024
268,"TE","health","hiCal",1,3038,NA,2570.4
268,"TE","health","hiCal",1,1897,NA,2872
268,"TE","health","hiCal",2,2238,NA,649
268,"TE","health","hiCal",1,1349,NA,3328
268,"TE","health","hiCal",2,1874,NA,909.975
268,"TE","health","hiCal",1,1455,NA,314.4
268,"TE","health","hiCal",1,1472,NA,243.75
268,"TE","health","hiCal",2,1604,NA,346
268,"TE","health","hiCal",3,1986,NA,984
268,"TE","health","hiCal",3,2376,NA,545
268,"TE","health","loCal",6,1452,NA,32
268,"TE","health","loCal",5,1370,NA,64.5
268,"TE","health","loCal",6,1610,NA,94
268,"TE","health","loCal",6,1103,NA,9.3
268,"TE","health","loCal",6,1030,NA,24.6
268,"TE","health","loCal",6,629,NA,85
268,"TE","health","loCal",5,2688,NA,74.4
268,"TE","health","loCal",5,1315,NA,288
268,"TE","health","loCal",6,2118,NA,33
268,"TE","health","loCal",6,1490,NA,37.8
268,"TE","health","loCal",6,1396,NA,128
268,"TE","health","loCal",5,2150,NA,542.5
268,"TE","health","hiCal",2,1976,NA,428
268,"TE","health","hiCal",3,2331,NA,198.9
268,"TE","health","hiCal",5,3598,NA,300.256
268,"TE","health","loCal",6,915,NA,104
268,"TE","health","hiCal",6,2439,NA,320.58
268,"TE","health","loCal",6,900,NA,165
268,"TE","health","hiCal",5,3147,NA,11830
268,"TE","health","loCal",6,1897,NA,28.4
268,"TE","health","loCal",6,923,NA,36
268,"TE","health","loCal",6,2117,NA,12
268,"TE","health","loCal",5,2750,NA,109.2
268,"TE","health","loCal",5,1229,NA,34
268,"TE","health","loCal",5,1742,NA,13.6
268,"TE","health","hiCal",4,2939,NA,1192.626
268,"TE","health","hiCal",1,1110,NA,400
269,"DE","calories","hiCal",NA,2506,233.5,466.5
269,"DE","calories","hiCal",NA,3895,-66.5,466.5
269,"DE","calories","hiCal",NA,5860,52.5,347.5
269,"DE","calories","hiCal",NA,2528,152.5,347.5
269,"DE","calories","hiCal",NA,14988,-2524,3024
269,"DE","calories","hiCal",NA,4138,-2224,3024
269,"DE","calories","hiCal",NA,2546,-349,649
269,"DE","calories","hiCal",NA,7198,151,649
269,"DE","calories","hiCal",NA,3012,-109.975,909.975
269,"DE","calories","hiCal",NA,5992,-109.975,909.975
269,"DE","calories","hiCal",NA,2394,156.25,243.75
269,"DE","calories","hiCal",NA,13066,256.25,243.75
269,"DE","calories","hiCal",NA,2483,354,346
269,"DE","calories","hiCal",NA,6283,54,346
269,"DE","calories","loCal",NA,3418,6,94
269,"DE","calories","loCal",NA,4602,6,94
269,"DE","calories","loCal",NA,3344,0.7,9.3
269,"DE","calories","loCal",NA,2315,10.7,9.3
269,"DE","calories","loCal",NA,5223,-75,85
269,"DE","calories","loCal",NA,2135,-75,85
269,"DE","calories","loCal",NA,3533,25.6,74.4
269,"DE","calories","loCal",NA,4726,45.6,74.4
269,"DE","calories","loCal",NA,4679,-18,33
269,"DE","calories","loCal",NA,2526,17,33
269,"DE","calories","loCal",NA,2394,12.2,37.8
269,"DE","calories","loCal",NA,4323,2.2,37.8
269,"DE","calories","loCal",NA,2733,-28,128
269,"DE","calories","loCal",NA,4604,-38,128
269,"DE","calories","loCal",NA,3537,-392.5,542.5
269,"DE","calories","loCal",NA,5346,-342.5,542.5
269,"DE","calories","hiCal",NA,7582,149.744,300.256
269,"DE","calories","hiCal",NA,3140,299.744,300.256
269,"DE","calories","loCal",NA,5357,-54,104
269,"DE","calories","loCal",NA,7126,-24,104
269,"DE","calories","loCal",NA,2274,6,34
269,"DE","calories","loCal",NA,10115,-19,34
269,"DE","calories","hiCal",NA,2564,-292.626,1192.626
269,"DE","calories","hiCal",NA,14504,1307.374,1192.626
269,"DE","calories","hiCal",NA,2615,-100,400
269,"DE","calories","hiCal",NA,6124,100,400
269,"DE","health","hiCal",NA,10000,NA,466.5
269,"DE","health","hiCal",1,2595,NA,466.5
269,"DE","health","hiCal",2,1468,NA,347.5
269,"DE","health","hiCal",1,746,NA,347.5
269,"DE","health","hiCal",6,345,NA,3024
269,"DE","health","hiCal",1,1240,NA,3024
269,"DE","health","hiCal",1,829,NA,2570.4
269,"DE","health","hiCal",1,1396,NA,2570.4
269,"DE","health","hiCal",NA,10000,NA,2872
269,"DE","health","hiCal",1,1224,NA,2872
269,"DE","health","hiCal",1,2096,NA,649
269,"DE","health","hiCal",NA,10000,NA,649
269,"DE","health","hiCal",6,250,NA,3328
269,"DE","health","hiCal",1,1801,NA,3328
269,"DE","health","hiCal",1,1777,NA,909.975
269,"DE","health","hiCal",1,690,NA,909.975
269,"DE","health","hiCal",1,1536,NA,314.4
269,"DE","health","hiCal",6,617,NA,314.4
269,"DE","health","hiCal",1,5157,NA,243.75
269,"DE","health","hiCal",1,1365,NA,243.75
269,"DE","health","hiCal",1,1236,NA,346
269,"DE","health","hiCal",NA,10000,NA,346
269,"DE","health","hiCal",6,310,NA,984
269,"DE","health","hiCal",1,1503,NA,984
269,"DE","health","hiCal",4,1815,NA,545
269,"DE","health","hiCal",NA,10000,NA,545
269,"DE","health","loCal",6,1571,NA,32
269,"DE","health","loCal",1,690,NA,32
269,"DE","health","loCal",6,941,NA,64.5
269,"DE","health","loCal",6,767,NA,64.5
269,"DE","health","loCal",6,2131,NA,94
269,"DE","health","loCal",6,879,NA,94
269,"DE","health","loCal",6,502,NA,9.3
269,"DE","health","loCal",6,882,NA,9.3
269,"DE","health","loCal",6,1045,NA,24.6
269,"DE","health","loCal",6,687,NA,24.6
269,"DE","health","loCal",6,3406,NA,85
269,"DE","health","loCal",6,1012,NA,85
269,"DE","health","loCal",NA,10000,NA,74.4
269,"DE","health","loCal",6,1424,NA,74.4
269,"DE","health","loCal",6,513,NA,288
269,"DE","health","loCal",6,1877,NA,288
269,"DE","health","loCal",6,1076,NA,33
269,"DE","health","loCal",NA,10000,NA,33
269,"DE","health","loCal",6,605,NA,37.8
269,"DE","health","loCal",6,1639,NA,37.8
269,"DE","health","loCal",1,953,NA,128
269,"DE","health","loCal",6,879,NA,128
269,"DE","health","loCal",NA,10000,NA,542.5
269,"DE","health","loCal",6,1444,NA,542.5
269,"DE","health","hiCal",1,1003,NA,428
269,"DE","health","hiCal",6,752,NA,428
269,"DE","health","hiCal",1,1060,NA,198.9
269,"DE","health","hiCal",1,1453,NA,198.9
269,"DE","health","hiCal",2,2156,NA,300.256
269,"DE","health","hiCal",1,1566,NA,300.256
269,"DE","health","loCal",1,696,NA,104
269,"DE","health","loCal",6,640,NA,104
269,"DE","health","hiCal",NA,10000,NA,320.58
269,"DE","health","hiCal",1,2808,NA,320.58
269,"DE","health","loCal",NA,10000,NA,165
269,"DE","health","loCal",6,767,NA,165
269,"DE","health","hiCal",NA,10000,NA,11830
269,"DE","health","hiCal",4,2324,NA,11830
269,"DE","health","loCal",1,302,NA,28.4
269,"DE","health","loCal",5,1830,NA,28.4
269,"DE","health","loCal",NA,10000,NA,36
269,"DE","health","loCal",6,1290,NA,36
269,"DE","health","loCal",6,743,NA,12
269,"DE","health","loCal",6,596,NA,12
269,"DE","health","loCal",NA,10000,NA,109.2
269,"DE","health","loCal",6,796,NA,109.2
269,"DE","health","loCal",6,1383,NA,34
269,"DE","health","loCal",6,835,NA,34
269,"DE","health","loCal",6,991,NA,13.6
269,"DE","health","loCal",NA,10000,NA,13.6
269,"DE","health","hiCal",1,1341,NA,1192.626
269,"DE","health","hiCal",NA,10000,NA,1192.626
269,"DE","health","hiCal",1,1270,NA,400
269,"DE","health","hiCal",1,704,NA,400
270,"TE","calories","hiCal",NA,3511,-366.5,466.5
270,"TE","calories","hiCal",NA,2695,252.5,347.5
270,"TE","calories","hiCal",NA,3812,-2824,3024
270,"TE","calories","hiCal",NA,2332,-499,649
270,"TE","calories","hiCal",NA,3714,-609.975,909.975
270,"TE","calories","hiCal",NA,2580,-43.75,243.75
270,"TE","calories","hiCal",NA,1927,-246,346
270,"TE","calories","loCal",NA,1748,-89,94
270,"TE","calories","loCal",NA,1912,5.7,9.3
270,"TE","calories","loCal",NA,2886,-73,85
270,"TE","calories","loCal",NA,2038,-44.4,74.4
270,"TE","calories","loCal",NA,1937,-33,33
270,"TE","calories","loCal",NA,1791,-32.8,37.8
270,"TE","calories","loCal",NA,1920,-88,128
270,"TE","calories","loCal",NA,3437,-442.5,542.5
270,"TE","calories","hiCal",NA,4694,74.744,300.256
270,"TE","calories","loCal",NA,1030,-99,104
270,"TE","calories","loCal",NA,1622,-29,34
270,"TE","calories","hiCal",NA,4397,-442.626,1192.626
270,"TE","calories","hiCal",NA,1871,-250,400
270,"TE","health","hiCal",6,330,NA,466.5
270,"TE","health","hiCal",5,1974,NA,347.5
270,"TE","health","hiCal",3,2209,NA,3024
270,"TE","health","hiCal",1,910,NA,2570.4
270,"TE","health","hiCal",1,592,NA,2872
270,"TE","health","hiCal",2,1366,NA,649
270,"TE","health","hiCal",1,710,NA,3328
270,"TE","health","hiCal",1,465,NA,909.975
270,"TE","health","hiCal",1,472,NA,314.4
270,"TE","health","hiCal",1,640,NA,243.75
270,"TE","health","hiCal",1,1139,NA,346
270,"TE","health","hiCal",2,979,NA,984
270,"TE","health","hiCal",1,1001,NA,545
270,"TE","health","loCal",6,754,NA,32
270,"TE","health","loCal",6,527,NA,64.5
270,"TE","health","loCal",6,527,NA,94
270,"TE","health","loCal",6,640,NA,9.3
270,"TE","health","loCal",6,875,NA,24.6
270,"TE","health","loCal",6,825,NA,85
270,"TE","health","loCal",6,384,NA,74.4
270,"TE","health","loCal",6,731,NA,288
270,"TE","health","loCal",6,468,NA,33
270,"TE","health","loCal",6,638,NA,37.8
270,"TE","health","loCal",6,690,NA,128
270,"TE","health","loCal",6,519,NA,542.5
270,"TE","health","hiCal",3,1949,NA,428
270,"TE","health","hiCal",3,1799,NA,198.9
270,"TE","health","hiCal",3,1751,NA,300.256
270,"TE","health","loCal",6,427,NA,104
270,"TE","health","hiCal",5,1689,NA,320.58
270,"TE","health","loCal",6,787,NA,165
270,"TE","health","hiCal",6,1711,NA,11830
270,"TE","health","loCal",6,541,NA,28.4
270,"TE","health","loCal",6,365,NA,36
270,"TE","health","loCal",6,421,NA,12
270,"TE","health","loCal",6,962,NA,109.2
270,"TE","health","loCal",6,596,NA,34
270,"TE","health","loCal",6,748,NA,13.6
270,"TE","health","hiCal",5,1793,NA,1192.626
270,"TE","health","hiCal",6,837,NA,400
271,"DE","calories","hiCal",NA,6010,333.5,466.5
271,"DE","calories","hiCal",NA,7315,152.5,347.5
271,"DE","calories","hiCal",NA,7211,-2424,3024
271,"DE","calories","hiCal",NA,7006,-299,649
271,"DE","calories","hiCal",NA,10584,-309.975,909.975
271,"DE","calories","hiCal",NA,2646,356.25,243.75
271,"DE","calories","hiCal",NA,7745,54,346
271,"DE","calories","loCal",NA,9264,-44,94
271,"DE","calories","loCal",NA,7756,20.7,9.3
271,"DE","calories","loCal",NA,2300,-75,85
271,"DE","calories","loCal",NA,4688,-24.4,74.4
271,"DE","calories","loCal",NA,2303,-28,33
271,"DE","calories","loCal",NA,5747,-17.8,37.8
271,"DE","calories","loCal",NA,2389,-18,128
271,"DE","calories","loCal",NA,2554,-442.5,542.5
271,"DE","calories","hiCal",NA,7518,-0.256,300.256
271,"DE","calories","loCal",NA,5782,-4,104
271,"DE","calories","loCal",NA,3392,-24,34
271,"DE","calories","hiCal",NA,7041,7.374,1192.626
271,"DE","calories","hiCal",NA,2537,0,400
271,"DE","health","hiCal",1,1224,NA,466.5
271,"DE","health","hiCal",2,1558,NA,347.5
271,"DE","health","hiCal",2,1623,NA,3024
271,"DE","health","hiCal",1,1953,NA,2570.4
271,"DE","health","hiCal",1,1143,NA,2872
271,"DE","health","hiCal",2,1694,NA,649
271,"DE","health","hiCal",1,3521,NA,3328
271,"DE","health","hiCal",3,2864,NA,909.975
271,"DE","health","hiCal",1,1098,NA,314.4
271,"DE","health","hiCal",1,1653,NA,243.75
271,"DE","health","hiCal",1,1230,NA,346
271,"DE","health","hiCal",1,1500,NA,984
271,"DE","health","hiCal",2,2237,NA,545
271,"DE","health","loCal",5,1970,NA,32
271,"DE","health","loCal",6,1395,NA,64.5
271,"DE","health","loCal",1,1113,NA,94
271,"DE","health","loCal",6,1754,NA,9.3
271,"DE","health","loCal",6,4125,NA,24.6
271,"DE","health","loCal",6,1329,NA,85
271,"DE","health","loCal",4,1342,NA,74.4
271,"DE","health","loCal",6,1380,NA,288
271,"DE","health","loCal",6,1532,NA,33
271,"DE","health","loCal",5,1704,NA,37.8
271,"DE","health","loCal",6,1374,NA,128
271,"DE","health","loCal",6,840,NA,542.5
271,"DE","health","hiCal",1,2597,NA,428
271,"DE","health","hiCal",2,1904,NA,198.9
271,"DE","health","hiCal",1,1432,NA,300.256
271,"DE","health","loCal",5,1630,NA,104
271,"DE","health","hiCal",4,2774,NA,320.58
271,"DE","health","loCal",6,4311,NA,165
271,"DE","health","hiCal",4,2286,NA,11830
271,"DE","health","loCal",5,889,NA,28.4
271,"DE","health","loCal",6,754,NA,36
271,"DE","health","loCal",6,2080,NA,12
271,"DE","health","loCal",6,1005,NA,109.2
271,"DE","health","loCal",6,1722,NA,34
271,"DE","health","loCal",2,1739,NA,13.6
271,"DE","health","hiCal",2,2111,NA,1192.626
271,"DE","health","hiCal",1,1303,NA,400
272,"DE","calories","hiCal",NA,4361,433.5,466.5
272,"DE","calories","hiCal",NA,10655,502.5,347.5
272,"DE","calories","hiCal",NA,5184,-2224,3024
272,"DE","calories","hiCal",NA,2567,-249,649
272,"DE","calories","hiCal",NA,15000,NA,909.975
272,"DE","calories","hiCal",NA,2950,556.25,243.75
272,"DE","calories","hiCal",NA,1852,554,346
272,"DE","calories","loCal",NA,2318,-44,94
272,"DE","calories","loCal",NA,5773,10.7,9.3
272,"DE","calories","loCal",NA,2565,-80,85
272,"DE","calories","loCal",NA,5918,25.6,74.4
272,"DE","calories","loCal",NA,2721,-3,33
272,"DE","calories","loCal",NA,4440,-7.8,37.8
272,"DE","calories","loCal",NA,2532,-28,128
272,"DE","calories","loCal",NA,4437,-292.5,542.5
272,"DE","calories","hiCal",NA,4226,399.744,300.256
272,"DE","calories","loCal",NA,2994,-54,104
272,"DE","calories","loCal",NA,5172,46,34
272,"DE","calories","hiCal",NA,3969,-192.626,1192.626
272,"DE","calories","hiCal",NA,1905,0,400
272,"DE","health","hiCal",2,1299,NA,466.5
272,"DE","health","hiCal",3,940,NA,347.5
272,"DE","health","hiCal",2,1407,NA,3024
272,"DE","health","hiCal",2,1090,NA,2570.4
272,"DE","health","hiCal",2,3593,NA,2872
272,"DE","health","hiCal",2,1515,NA,649
272,"DE","health","hiCal",2,1276,NA,3328
272,"DE","health","hiCal",2,3237,NA,909.975
272,"DE","health","hiCal",2,1438,NA,314.4
272,"DE","health","hiCal",2,1315,NA,243.75
272,"DE","health","hiCal",2,1125,NA,346
272,"DE","health","hiCal",3,1261,NA,984
272,"DE","health","hiCal",2,1682,NA,545
272,"DE","health","loCal",6,988,NA,32
272,"DE","health","loCal",5,1077,NA,64.5
272,"DE","health","loCal",5,976,NA,94
272,"DE","health","loCal",6,1129,NA,9.3
272,"DE","health","loCal",6,1645,NA,24.6
272,"DE","health","loCal",6,1197,NA,85
272,"DE","health","loCal",5,1435,NA,74.4
272,"DE","health","loCal",5,2087,NA,288
272,"DE","health","loCal",6,560,NA,33
272,"DE","health","loCal",6,1940,NA,37.8
272,"DE","health","loCal",5,890,NA,128
272,"DE","health","loCal",5,2433,NA,542.5
272,"DE","health","hiCal",3,1248,NA,428
272,"DE","health","hiCal",2,1952,NA,198.9
272,"DE","health","hiCal",3,1899,NA,300.256
272,"DE","health","loCal",6,1055,NA,104
272,"DE","health","hiCal",4,1959,NA,320.58
272,"DE","health","loCal",6,903,NA,165
272,"DE","health","hiCal",4,4188,NA,11830
272,"DE","health","loCal",5,1155,NA,28.4
272,"DE","health","loCal",6,1989,NA,36
272,"DE","health","loCal",6,942,NA,12
272,"DE","health","loCal",5,1123,NA,109.2
272,"DE","health","loCal",1,901,NA,34
272,"DE","health","loCal",6,1147,NA,13.6
272,"DE","health","hiCal",3,2275,NA,1192.626
272,"DE","health","hiCal",2,1804,NA,400
273,"TE","calories","hiCal",NA,1821,-366.5,466.5
273,"TE","calories","hiCal",NA,2831,-147.5,347.5
273,"TE","calories","hiCal",NA,2185,-2774,3024
273,"TE","calories","hiCal",NA,2758,-399,649
273,"TE","calories","hiCal",NA,1695,90.025,909.975
273,"TE","calories","hiCal",NA,2778,-93.75,243.75
273,"TE","calories","hiCal",NA,2278,-246,346
273,"TE","calories","loCal",NA,2276,-74,94
273,"TE","calories","loCal",NA,1574,0.7,9.3
273,"TE","calories","loCal",NA,2295,-60,85
273,"TE","calories","loCal",NA,2233,-49.4,74.4
273,"TE","calories","loCal",NA,1371,-33,33
273,"TE","calories","loCal",NA,4649,-12.8,37.8
273,"TE","calories","loCal",NA,2037,-113,128
273,"TE","calories","loCal",NA,2055,-492.5,542.5
273,"TE","calories","hiCal",NA,3534,-150.256,300.256
273,"TE","calories","loCal",NA,2026,-84,104
273,"TE","calories","loCal",NA,2147,-24,34
273,"TE","calories","hiCal",NA,2348,-192.626,1192.626
273,"TE","calories","hiCal",NA,1800,-350,400
273,"TE","health","hiCal",2,729,NA,466.5
273,"TE","health","hiCal",5,1200,NA,347.5
273,"TE","health","hiCal",3,1158,NA,3024
273,"TE","health","hiCal",2,780,NA,2570.4
273,"TE","health","hiCal",2,754,NA,2872
273,"TE","health","hiCal",2,930,NA,649
273,"TE","health","hiCal",2,731,NA,3328
273,"TE","health","hiCal",3,1161,NA,909.975
273,"TE","health","hiCal",3,1059,NA,314.4
273,"TE","health","hiCal",2,943,NA,243.75
273,"TE","health","hiCal",2,610,NA,346
273,"TE","health","hiCal",4,1477,NA,984
273,"TE","health","hiCal",2,1040,NA,545
273,"TE","health","loCal",6,500,NA,32
273,"TE","health","loCal",6,741,NA,64.5
273,"TE","health","loCal",6,1164,NA,94
273,"TE","health","loCal",6,631,NA,9.3
273,"TE","health","loCal",6,735,NA,24.6
273,"TE","health","loCal",6,465,NA,85
273,"TE","health","loCal",4,957,NA,74.4
273,"TE","health","loCal",6,717,NA,288
273,"TE","health","loCal",4,1568,NA,33
273,"TE","health","loCal",6,728,NA,37.8
273,"TE","health","loCal",6,487,NA,128
273,"TE","health","loCal",6,652,NA,542.5
273,"TE","health","hiCal",2,791,NA,428
273,"TE","health","hiCal",4,1331,NA,198.9
273,"TE","health","hiCal",3,1764,NA,300.256
273,"TE","health","loCal",6,595,NA,104
273,"TE","health","hiCal",5,1090,NA,320.58
273,"TE","health","loCal",6,869,NA,165
273,"TE","health","hiCal",4,995,NA,11830
273,"TE","health","loCal",6,442,NA,28.4
273,"TE","health","loCal",6,877,NA,36
273,"TE","health","loCal",6,571,NA,12
273,"TE","health","loCal",5,1891,NA,109.2
273,"TE","health","loCal",6,465,NA,34
273,"TE","health","loCal",6,452,NA,13.6
273,"TE","health","hiCal",3,1446,NA,1192.626
273,"TE","health","hiCal",2,616,NA,400
274,"DE","calories","hiCal",NA,4405,233.5,466.5
274,"DE","calories","hiCal",NA,4065,2.5,347.5
274,"DE","calories","hiCal",NA,4623,-2724,3024
274,"DE","calories","hiCal",NA,3924,351,649
274,"DE","calories","hiCal",NA,3024,290.025,909.975
274,"DE","calories","hiCal",NA,3534,656.25,243.75
274,"DE","calories","hiCal",NA,5202,304,346
274,"DE","calories","loCal",NA,8357,56,94
274,"DE","calories","loCal",NA,3058,70.7,9.3
274,"DE","calories","loCal",NA,4952,15,85
274,"DE","calories","loCal",NA,5743,25.6,74.4
274,"DE","calories","loCal",NA,3289,17,33
274,"DE","calories","loCal",NA,5566,42.2,37.8
274,"DE","calories","loCal",NA,8842,-78,128
274,"DE","calories","loCal",NA,9295,-442.5,542.5
274,"DE","calories","hiCal",NA,5236,499.744,300.256
274,"DE","calories","loCal",NA,5001,-4,104
274,"DE","calories","loCal",NA,3204,66,34
274,"DE","calories","hiCal",NA,7571,-292.626,1192.626
274,"DE","calories","hiCal",NA,8364,200,400
274,"DE","health","hiCal",3,1354,NA,466.5
274,"DE","health","hiCal",4,2601,NA,347.5
274,"DE","health","hiCal",3,4198,NA,3024
274,"DE","health","hiCal",2,2366,NA,2570.4
274,"DE","health","hiCal",2,3030,NA,2872
274,"DE","health","hiCal",1,2256,NA,649
274,"DE","health","hiCal",1,843,NA,3328
274,"DE","health","hiCal",2,4305,NA,909.975
274,"DE","health","hiCal",2,2652,NA,314.4
274,"DE","health","hiCal",2,2992,NA,243.75
274,"DE","health","hiCal",1,2783,NA,346
274,"DE","health","hiCal",2,4095,NA,984
274,"DE","health","hiCal",4,4542,NA,545
274,"DE","health","loCal",6,1804,NA,32
274,"DE","health","loCal",6,1777,NA,64.5
